"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"OAS1",2.26753357711018e-56,0.488266544343568,0.317,0.159,8.50052987387064e-52
"TOX",2.41733936153795e-56,0.351532557631044,0.166,0.059,9.06212179853345e-52
"SRI",5.02572168017968e-56,0.50600881643176,0.487,0.302,1.88404254346576e-51
"RHOF",5.60527434851165e-56,0.445198558453418,0.444,0.251,2.10130524777005e-51
"STAT1",8.31937759151099e-56,0.497903440632791,0.388,0.21,3.11876827150564e-51
"SH3GL1",1.07362170346686e-55,0.322087846811019,0.165,0.059,4.02479304195656e-51
"ARHGAP25",1.43109876256752e-55,0.411307008198092,0.345,0.174,5.36490304111311e-51
"NUDT14",2.28689426382579e-55,0.324003574753523,0.157,0.055,8.57310921623012e-51
"PAK1",2.40995598561248e-55,0.322796996552157,0.136,0.044,9.03444299886408e-51
"BCL2A1",2.43132548738528e-55,0.480261130025115,0.427,0.236,9.11455298710994e-51
"UBE2L6",2.51729326631861e-55,0.602963872897377,0.481,0.302,9.4368289967752e-51
"RHOH",4.10273187230764e-55,0.487446410822648,0.645,0.449,1.53803212429069e-50
"RNF213",4.3966134502576e-55,0.457913353529625,0.444,0.255,1.64820245023257e-50
"FUT8",5.78376373764275e-55,0.449469484497843,0.242,0.11,2.16821734996751e-50
"CSK",5.81959892912826e-55,0.444829648107805,0.568,0.356,2.1816512465516e-50
"ATP6V1F",6.68725436974792e-55,0.514110940239169,0.594,0.411,2.5069179181311e-50
"BASP1",6.75411772283968e-55,0.414412339003324,0.524,0.317,2.53198365193814e-50
"DYNLL1",1.13952070525659e-54,0.50057435812369,0.619,0.428,4.27183521986591e-50
"PARVG",1.66742557634429e-54,0.428419947981798,0.378,0.198,6.25084500059946e-50
"TMSB10",4.50087907180963e-54,0.355469136578364,0.996,0.988,1.68728954643999e-49
"SASH3",5.6939033851742e-54,0.4804814581158,0.423,0.24,2.1345305010341e-49
"C4orf48",6.70424768401286e-54,0.495939111038814,0.38,0.214,2.51328837178274e-49
"MIF4GD",6.78127616314436e-54,0.429608320730522,0.3,0.149,2.54216480803956e-49
"NIPA2",1.00260904935925e-53,0.447837291184577,0.336,0.176,3.75858080423795e-49
"RAB24",1.01245927853261e-53,0.470381117784359,0.207,0.086,3.79550734336304e-49
"TSPO",2.70440924076758e-53,0.577985701629623,0.514,0.35,1.01382893617895e-48
"MX2",3.1679272723292e-53,0.331500861228955,0.247,0.108,1.18759257585077e-48
"ITSN2",3.55749792792863e-53,0.441569157788951,0.481,0.284,1.33363482322188e-48
"CD47",4.11055113796661e-53,0.513765325291637,0.572,0.391,1.54096341060092e-48
"CMTM3",4.85544702600634e-53,0.337906929212926,0.15,0.053,1.82020998110926e-48
"SMIM14",7.14220467465049e-53,0.653994199769514,0.644,0.469,2.67746968843297e-48
"AC104699.1",8.28529190485418e-53,0.373680318186679,0.197,0.082,3.10599022929174e-48
"ASAP1",1.20082666094368e-52,0.317841614488709,0.172,0.065,4.50165898654567e-48
"CELF2",1.42306813299995e-52,0.427720186641267,0.418,0.233,5.3347978169902e-48
"UBE2D2",1.48467360972996e-52,0.497352259801716,0.712,0.542,5.56574442815566e-48
"PSME2",1.55821238410579e-52,0.546582694673036,0.664,0.492,5.84142658553579e-48
"MBP",1.91955523820315e-52,0.411264250625278,0.345,0.176,7.19602867697596e-48
"TTN",1.9837554619822e-52,0.322576560042481,0.119,0.036,7.43670247587887e-48
"POMP",2.21230006548186e-52,0.47249304971478,0.624,0.444,8.29347048547841e-48
"FGD2",2.37553229053634e-52,0.379668735500948,0.301,0.144,8.90539545076264e-48
"CYB561A3",6.39388184644727e-52,0.479637095629756,0.587,0.378,2.39693842659615e-47
"GLRX3",1.4058271429853e-51,0.380009712993324,0.322,0.166,5.2701647936233e-47
"SEPT7",1.53956492262753e-51,0.436626050745998,0.741,0.553,5.77152098194607e-47
"PFKFB3",1.57470050323511e-51,0.301267626301985,0.132,0.044,5.90323724652779e-47
"ZDHHC12",1.87933162782953e-51,0.4089913998698,0.31,0.16,7.04523840640733e-47
"JPT1",2.03644469698848e-51,0.601979694795167,0.211,0.092,7.63422388007041e-47
"LINC00152",2.47858750805066e-51,0.372425863478943,0.203,0.086,9.29172885018033e-47
"STK17A",2.89851701662578e-51,0.44636336330533,0.693,0.5,1.08659605919267e-46
"SERPINB6",3.12589974961703e-51,0.305968385842732,0.217,0.091,1.17183729813643e-46
"UCP2",3.12655067121469e-51,0.488259339827703,0.7,0.52,1.17208131562496e-46
"RGS2",4.77073143128188e-51,0.867000341596007,0.422,0.258,1.78845179895895e-46
"INPP5F",6.25861573479926e-51,0.330917768154987,0.152,0.054,2.34622986666155e-46
"CD52",7.27376533629297e-51,0.425593912537031,0.976,0.893,2.72678914926951e-46
"COX8A",8.87411718462505e-51,0.496415497067978,0.682,0.521,3.32672905017224e-46
"SERF2",9.59980005738492e-51,0.259415073958997,0.964,0.926,3.59877304551246e-46
"RASGRP3",1.08782666069535e-50,0.387299669708025,0.361,0.193,4.07804458561472e-46
"RBCK1",1.47463789748061e-50,0.435960077072558,0.424,0.25,5.5281225500753e-46
"ANXA2",1.83887640011012e-50,0.509770898354834,0.436,0.266,6.8935798487328e-46
"TGFB1",2.22828500990118e-50,0.430389964416657,0.406,0.229,8.35339484511755e-46
"KYNU",5.56519452683683e-50,0.305477833731155,0.226,0.096,2.08628012422059e-45
"SLAMF1",6.21407745773104e-50,0.344443719133326,0.208,0.088,2.32953335735421e-45
"MCL1",7.96166506988823e-50,0.581760935316285,0.484,0.322,2.9846690013997e-45
"GNAI2",9.21678573553767e-50,0.471979579786025,0.448,0.272,3.45518863653836e-45
"ELOF1",1.33349496189122e-49,0.433615336903938,0.392,0.226,4.9990059131378e-45
"CLN8",2.5927501900977e-49,0.327020528276808,0.184,0.073,9.71970191263827e-45
"TBCB",2.91923697233863e-49,0.46280976054734,0.444,0.27,1.09436355619031e-44
"SKAP2",2.99225404172934e-49,0.372885198730509,0.421,0.236,1.12173619516349e-44
"ETHE1",4.9096880912436e-49,0.372436643374387,0.256,0.122,1.8405438716454e-44
"MAP3K8",5.55019092683153e-49,0.523205061039544,0.3,0.155,2.08065557465061e-44
"CHD1",7.26376830067238e-49,0.398902749018422,0.3,0.151,2.72304146055606e-44
"S100A10",1.04258379100827e-48,0.429236134237903,0.553,0.37,3.90843811573181e-44
"STX7",1.05512139578696e-48,0.398551026651659,0.554,0.341,3.95543908852617e-44
"DOCK8",1.07790871802084e-48,0.444943672192092,0.462,0.277,4.04086420211651e-44
"LBH",1.42874482381443e-48,0.482574383307349,0.477,0.288,5.35607859551553e-44
"ACTR2",3.37168966367866e-48,0.449202834727171,0.562,0.373,1.26397902111986e-43
"LSM2",4.9220812376077e-48,0.466031822166784,0.479,0.306,1.84518981435437e-43
"PPP6R1",9.98929951081792e-48,0.284559522437209,0.242,0.11,3.74478860061542e-43
"IFI27L2",1.78464116043033e-47,0.461110162657074,0.463,0.298,6.69026278222121e-43
"GNG5",2.09380623389266e-47,0.525563013677364,0.641,0.473,7.84926080961679e-43
"CCDC85B",2.4440712489448e-47,0.488168557601792,0.539,0.368,9.16233429804428e-43
"HLA-B",2.62973672192489e-47,0.344538372019358,0.984,0.989,9.85835702315202e-43
"PLEK",3.0548038398639e-47,0.431942671815425,0.308,0.16,1.14518486348818e-42
"XAF1",3.50205392732504e-47,0.379245965061354,0.261,0.125,1.31284997627561e-42
"LACTB",3.90032333905886e-47,0.288518003898229,0.151,0.056,1.46215321334639e-42
"CNPY3",3.9175936240463e-47,0.449042754682847,0.548,0.361,1.46862749778248e-42
"LAMTOR2",1.49119353379783e-46,0.446537604547118,0.412,0.25,5.59018631950132e-42
"RIN3",1.60996572729116e-46,0.283860536919779,0.141,0.05,6.03543951846909e-42
"UBL5",1.69434334421477e-46,0.402590004566713,0.781,0.633,6.35175432879234e-42
"CD48",1.972302821949e-46,0.439927576863234,0.743,0.578,7.3937688189224e-42
"MRPL44",2.09714346866727e-46,0.384823928340045,0.257,0.125,7.86177143533986e-42
"TSC22D4",2.13105254031565e-46,0.420539847202149,0.409,0.243,7.9888897631353e-42
"RAB8B",2.49271348817707e-46,0.354139647450333,0.203,0.089,9.34468432447818e-42
"ASCC1",3.07254427908793e-46,0.297077207745461,0.167,0.066,1.15183539934448e-41
"SYS1",4.03584984139788e-46,0.311769772528071,0.312,0.158,1.51295938854324e-41
"MTMR14",6.80216246904622e-46,0.387429394833705,0.326,0.174,2.54999466639605e-41
"SNX22",7.06696733817501e-46,0.352543409530837,0.254,0.119,2.64926471573505e-41
"MAST3",1.03815831426949e-45,0.275653470847416,0.162,0.062,3.89184788853348e-41
"OSTF1",1.17373606636085e-45,0.45692480368059,0.485,0.311,4.40010176557355e-41
"FUOM",1.44494267290779e-45,0.442384224253142,0.239,0.117,5.41680109219672e-41
"DEF6",1.61761249317392e-45,0.419115376689322,0.354,0.199,6.06410571441038e-41
"SNX20",1.75961397183336e-45,0.295785292964252,0.185,0.077,6.59644085760888e-41
"AP1S2",1.76620597656958e-45,0.374617070231729,0.354,0.192,6.62115296496402e-41
"PAG1",1.81526168337687e-45,0.383890469872808,0.233,0.11,6.80505299864319e-41
"TALDO1",2.09689070046537e-45,0.424832412102502,0.474,0.307,7.86082385790459e-41
"SP110",2.59177051964406e-45,0.392142128644902,0.519,0.322,9.71602932404164e-41
"ACY3",2.82001754615868e-45,0.800598796152462,0.148,0.057,1.05716817770397e-40
"UQCC2",2.82253428226192e-45,0.574090599623943,0.306,0.173,1.05811165173435e-40
"OST4",3.61928973342078e-45,0.385469426189109,0.866,0.772,1.35679933526478e-40
"GRINA",4.16814416941185e-45,0.409458164433228,0.286,0.147,1.56255388622911e-40
"EIF2AK2",4.38924073650943e-45,0.421881750187236,0.303,0.161,1.64543856730266e-40
"MT2A",6.09985879077891e-45,0.343192840511659,0.319,0.175,2.2867150634872e-40
"HERPUD2",7.22934979945964e-45,0.380295225433158,0.244,0.118,2.71013865282143e-40
"EML4",1.29267872220919e-44,0.367517711008444,0.404,0.231,4.8459939938178e-40
"TNFRSF1B",1.39984332185419e-44,0.310582288487523,0.215,0.097,5.24773264496699e-40
"WDFY1",2.63372393154935e-44,0.282732436959765,0.154,0.059,9.8733042745922e-40
"CYBB",2.97405200651537e-44,0.343078857703176,0.314,0.161,1.11491261620248e-39
"CAPNS1",2.97967521461206e-44,0.366360188818184,0.259,0.129,1.11702064445377e-39
"HN1",3.05553256162495e-44,0.452778939285892,0.286,0.153,1.14545804670196e-39
"CDC42",5.97319779866495e-44,0.444749656117745,0.694,0.537,2.23923239076352e-39
"ARPC5L",1.05352187180875e-43,0.474690567511682,0.513,0.347,3.94944279303665e-39
"LY6E",1.07597990111727e-43,0.563802810648333,0.612,0.457,4.03363345330843e-39
"CASP4",1.40028535903743e-43,0.40044223166953,0.497,0.324,5.24938975395951e-39
"POLD4",1.79603417040512e-43,0.614708629753351,0.474,0.308,6.73297289801471e-39
"EMB",2.66359103992243e-43,0.414814773084856,0.378,0.22,9.98527009046122e-39
"RHOA",3.23485048237149e-43,0.447602530026891,0.757,0.632,1.21268074883142e-38
"SAMD9L",5.97967369598482e-43,0.375404129604386,0.257,0.129,2.24166007515079e-38
"IL4I1",7.34446510950394e-43,0.255684805445332,0.104,0.033,2.75329308025084e-38
"ARRB2",7.40941499303082e-43,0.316930724084435,0.216,0.1,2.77764149258739e-38
"ARID3A",9.82214141460234e-43,0.335102758857093,0.19,0.084,3.68212437350613e-38
"TRAFD1",1.06155785514614e-42,0.280976523547936,0.151,0.059,3.97956808737184e-38
"LIMS1",1.0981117956605e-42,0.346464999568607,0.231,0.112,4.11660149957209e-38
"PPP4C",1.38430298791108e-42,0.392547335784557,0.461,0.294,5.18947504108107e-38
"HMGN3",1.64752352715754e-42,0.447821552043393,0.521,0.355,6.17623619860819e-38
"SIGLEC10",3.91162476752703e-42,0.259936045023133,0.202,0.088,1.46638989285053e-37
"PLSCR1",4.1590944193783e-42,0.312258747102334,0.241,0.117,1.55916131593654e-37
"RHOC",4.18987006184065e-42,0.294812675497659,0.158,0.064,1.57069848878282e-37
"S100PBP",4.25784160949395e-42,0.299769669416373,0.164,0.067,1.59617966256709e-37
"ARHGDIA",4.89017721564833e-42,0.433747619178801,0.538,0.377,1.83322963460224e-37
"EFHD2",6.32497332833674e-42,0.347887069091263,0.204,0.094,2.37110600132688e-37
"CXCR3",6.98899718300419e-42,0.478354215972169,0.173,0.075,2.62003526396461e-37
"HK1",7.52840001905727e-42,0.273758417917968,0.184,0.079,2.82224659914419e-37
"SH3BP1",9.00580100618785e-42,0.329287574092118,0.205,0.094,3.3760946811997e-37
"NDUFA4",2.50284978492781e-41,0.371023850325754,0.803,0.677,9.38268327373739e-37
"PASK",2.82511344556025e-41,0.32113974312494,0.157,0.064,1.05907852847163e-36
"COMT",2.83866661531962e-41,0.332302651454228,0.283,0.151,1.06415934075102e-36
"GRB2",4.71055757507541e-41,0.457718708667354,0.562,0.404,1.76589382374427e-36
"PDIA6",4.73886006909042e-41,0.446568617166532,0.566,0.398,1.77650386270062e-36
"UBC",5.28986633584432e-41,0.413104622222343,0.918,0.902,1.98306509198132e-36
"TFPT",8.03409740085851e-41,0.278129539744043,0.151,0.061,3.01182243363384e-36
"AP2S1",9.55293602920649e-41,0.419422938421955,0.441,0.287,3.58120465862893e-36
"LRMP",1.24141832564437e-40,0.312149986221186,0.413,0.242,4.65382901917562e-36
"PTPRC",2.49397175043334e-40,0.347096998884454,0.736,0.555,9.3494012980245e-36
"TCF4",3.0017188170346e-40,0.362215517420348,0.484,0.309,1.12528435012993e-35
"HTRA2",3.04214590084767e-40,0.338640479183689,0.241,0.12,1.14043965530977e-35
"POLR2G",3.16995194578218e-40,0.373882566061747,0.432,0.269,1.18835158543482e-35
"ITGB1",4.12900698510057e-40,0.416264218255427,0.43,0.27,1.5478821385745e-35
"MTDH",4.18804321195992e-40,0.440700384897402,0.62,0.466,1.57001363929953e-35
"SUN2",5.83359238411269e-40,0.345756548182304,0.361,0.204,2.18689711295616e-35
"ALDOA",7.68522474544566e-40,0.478273698287888,0.639,0.501,2.88103705257267e-35
"PGK1",7.69889587939194e-40,0.45325889989154,0.641,0.487,2.88616208726645e-35
"CIITA",8.18702881926507e-40,0.311445088836441,0.246,0.119,3.06915336376609e-35
"UVRAG",1.82494017331833e-39,0.336853909917654,0.28,0.144,6.84133572173576e-35
"HLA-DOA",1.88866864231569e-39,0.304195923111208,0.316,0.169,7.08024100631306e-35
"MYO1G",2.02618972561103e-39,0.374675095599469,0.367,0.214,7.59578004337062e-35
"PHYKPL",2.74833887146518e-39,0.373031443027088,0.335,0.19,1.03029727613487e-34
"IL10RA",3.89292007712416e-39,0.411353159415601,0.299,0.168,1.45937787851231e-34
"RASAL3",7.97413950833954e-39,0.346282329280598,0.312,0.171,2.98934541888633e-34
"FAM129A",1.10395496209362e-38,0.308979703972915,0.149,0.062,4.13850636189655e-34
"ANXA6",1.48825517972062e-38,0.398713941067804,0.608,0.446,5.57917101773667e-34
"SLC12A9",1.62925130278799e-38,0.27182262682738,0.134,0.052,6.10773728389163e-34
"CYTIP",2.12628378666071e-38,0.470477759597668,0.616,0.458,7.97101265943369e-34
"ULK3",2.13506774934429e-38,0.26159012887433,0.139,0.055,8.00394197874187e-34
"RPL28",3.47608411607025e-38,0.274277725471047,0.998,0.997,1.30311441343241e-33
"BSG",3.99017141634239e-38,0.507436576632492,0.496,0.352,1.49583546055844e-33
"AKNA",5.05261942588642e-38,0.340481455052326,0.327,0.183,1.8941259703763e-33
"PTMS",5.56979793657823e-38,0.316534858365874,0.125,0.049,2.08800585046445e-33
"CHMP5",6.7938223601568e-38,0.393640253071346,0.343,0.204,2.54686812637558e-33
"ESYT1",1.09083128328873e-37,0.286759164803493,0.201,0.094,4.08930831479279e-33
"C5orf15",1.14188910084986e-37,0.335619155714153,0.236,0.119,4.28071386126595e-33
"RAP1A",1.14788878143458e-37,0.401083046270261,0.495,0.336,4.30320546384194e-33
"VRK2",1.27540269699514e-37,0.305061320154849,0.162,0.07,4.78122963049537e-33
"ZNF580",1.77230175094394e-37,0.345498425589835,0.286,0.159,6.64400480393863e-33
"LGALS1",3.03901879968766e-37,0.900653093552203,0.472,0.334,1.13926736762691e-32
"TAGLN2",3.26380973829491e-37,0.434762473990963,0.715,0.569,1.223536994692e-32
"ICAM3",3.44000183930428e-37,0.418190371080317,0.649,0.52,1.28958788951839e-32
"BST2",5.01841486585827e-37,0.522278186432221,0.556,0.417,1.88130336491295e-32
"PMVK",5.66412558642444e-37,0.376083957281448,0.308,0.18,2.12336739983879e-32
"CYB5R3",1.15366409170447e-36,0.356038356090498,0.299,0.17,4.3248559469817e-32
"MSN",1.24400861199368e-36,0.346476650216285,0.483,0.312,4.66353948464191e-32
"C19orf53",1.63529591044986e-36,0.367860692672118,0.678,0.531,6.13039730909445e-32
"FAM96A",1.67992436846147e-36,0.467642758411658,0.447,0.304,6.29770047248834e-32
"GBP2",2.3080424658781e-36,0.317467264405932,0.174,0.078,8.65238959608381e-32
"HOTAIRM1",4.64960894222396e-36,0.26691968960359,0.145,0.06,1.74304540026092e-31
"TBC1D22A",6.02171722077455e-36,0.302013517649153,0.26,0.137,2.25742135172396e-31
"WDR83OS",6.46750691250253e-36,0.432750679876005,0.585,0.443,2.42453899135895e-31
"PCED1B",6.88856398761228e-36,0.333996933774062,0.227,0.116,2.58238486767609e-31
"DUSP2",8.53439640586295e-36,0.739377180706245,0.398,0.26,3.1993745246299e-31
"ELMO1",1.08271990404737e-35,0.316509274485648,0.283,0.154,4.0589003762928e-31
"PSMB8",1.4811595565511e-35,0.37449247523409,0.636,0.481,5.55257094559878e-31
"ARHGAP30",1.63607137596983e-35,0.375630158879635,0.373,0.225,6.13330437423571e-31
"FCRL2",1.65342973502424e-35,0.393708327318052,0.268,0.146,6.19837739065888e-31
"ST3GAL5",2.51681017686689e-35,0.255932053180783,0.172,0.077,9.43501799103861e-31
"SEPT9",2.73460545214828e-35,0.352654048367093,0.593,0.427,1.02514889190135e-30
"ANKRD44",2.73514383832701e-35,0.317805567160442,0.458,0.286,1.02535072211203e-30
"CD58",3.02484324138586e-35,0.304744039181636,0.175,0.081,1.13395323433073e-30
"TACC1",3.10572056350711e-35,0.353092132821756,0.265,0.143,1.16427252484754e-30
"UBE2I",3.41573709657546e-35,0.362037372420221,0.598,0.438,1.28049152276421e-30
"SUMO3",5.51592390706716e-35,0.372307335250668,0.392,0.249,2.06780955428134e-30
"INPP5D",5.52410661291944e-35,0.306378913421018,0.48,0.307,2.07087708705124e-30
"ASNA1",6.71177526266578e-35,0.337118681856304,0.297,0.173,2.51611031046815e-30
"G3BP2",7.01700371667473e-35,0.418559782898311,0.329,0.198,2.63053435330702e-30
"PXK",8.30603090632509e-35,0.332806160829356,0.274,0.147,3.11376486616315e-30
"VCP",9.21677487474045e-35,0.393781660071063,0.452,0.307,3.4551845650427e-30
"PSME1",1.024432873357e-34,0.371874377085894,0.823,0.733,3.84039395564071e-30
"COX5B",1.07009004712174e-34,0.355275106138949,0.746,0.62,4.01155356864998e-30
"AL928768.3",1.55530905311931e-34,0.59142504333847,0.264,0.143,5.83054257833368e-30
"PPIA",2.26147773128268e-34,0.30802039440701,0.896,0.831,8.4778277190325e-30
"ECHS1",3.40889922102458e-34,0.362728384904823,0.338,0.208,1.27792813997769e-29
"RSRP1",3.54608149022329e-34,0.413535173671622,0.57,0.409,1.32935502905491e-29
"DEK",4.087332218878e-34,0.325031542598026,0.454,0.288,1.53225910221298e-29
"CAT",5.13733061792336e-34,0.31097305486899,0.308,0.176,1.92588250204711e-29
"ACTN4",5.56331179112287e-34,0.334480609016282,0.252,0.137,2.08557432425614e-29
"SUPT4H1",6.08135209162472e-34,0.405042564732658,0.394,0.257,2.27977727210828e-29
"TNIP2",6.60065712244175e-34,0.274645067912559,0.242,0.126,2.47445434206096e-29
"MAP4K1",7.39630000738032e-34,0.333454330498171,0.312,0.181,2.77272494676674e-29
"B3GNT2",7.41688017804429e-34,0.261175439632533,0.14,0.059,2.78044004114524e-29
"EEA1",7.68724601590021e-34,0.255499593938961,0.15,0.065,2.88179478644067e-29
"TAP2",8.16518847809279e-34,0.281345318011939,0.244,0.13,3.06096585666743e-29
"MT1X",1.00374329622113e-33,0.269768103060904,0.185,0.091,3.76283286887378e-29
"BAX",1.03838357526114e-33,0.376193081269981,0.454,0.301,3.89269234693896e-29
"MOB3A",1.04628138637834e-33,0.321777739229918,0.289,0.162,3.92229966125512e-29
"RASSF5",1.05856247236106e-33,0.329812599991858,0.318,0.183,3.96833899638713e-29
"CALM3",1.52375278184896e-33,0.403410685399373,0.466,0.323,5.71224442859538e-29
"GMIP",1.88187879006459e-33,0.253703733659391,0.188,0.089,7.05478720819412e-29
"MRPS21",2.19260304197804e-33,0.393284507417958,0.565,0.426,8.21963028376729e-29
"SEPW1",2.92033573346751e-33,0.290576821019642,0.235,0.124,1.0947754597623e-28
"SEC11A",3.35258587596343e-33,0.407379510926903,0.473,0.336,1.25681739318117e-28
"SHKBP1",3.61952197499507e-33,0.337287008310498,0.363,0.226,1.35688639798615e-28
"NMI",4.93748850722506e-33,0.261884112911556,0.24,0.126,1.85096569158853e-28
"COMMD4",5.09884806851201e-33,0.280869089631799,0.228,0.121,1.91145616392378e-28
"VPS13C",5.44826668338942e-33,0.310615641125116,0.258,0.139,2.04244621426903e-28
"VMP1",5.72806963100275e-33,0.40080503615042,0.309,0.185,2.14733874327031e-28
"MPZL1",6.9597351575957e-33,0.273991683972983,0.16,0.074,2.60906551587948e-28
"LSM6",7.5422611503944e-33,0.379758804729125,0.401,0.256,2.82744286005985e-28
"ELK3",7.94811554556277e-33,0.303341064975859,0.202,0.101,2.97958955572057e-28
"VPS28",9.44196407007656e-33,0.355464472587078,0.527,0.387,3.5396034905903e-28
"CORO1B",1.07326196033526e-32,0.395352259073308,0.302,0.182,4.02344443690482e-28
"SLC35B2",1.30156022351869e-32,0.272428023931155,0.174,0.082,4.87928896592685e-28
"CDC37",1.46941374621703e-32,0.374288890761377,0.495,0.351,5.50853825181838e-28
"MACF1",1.47475099255298e-32,0.295038370078987,0.237,0.124,5.52854652088262e-28
"TMEM14A",1.69922845890464e-32,0.297897495789071,0.239,0.129,6.37006764674172e-28
"MYL6B",2.5061834784309e-32,0.352799648284643,0.237,0.131,9.39518062394177e-28
"HLA-DMB",2.59831575045756e-32,0.302315517599864,0.732,0.548,9.74056608531531e-28
"IFITM1",3.90309784017231e-32,0.510965493850686,0.442,0.299,1.46319331832379e-27
"MIIP",6.02477636437558e-32,0.297897794445597,0.198,0.099,2.25856816347712e-27
"DOK3",6.42084095159309e-32,0.341312267386945,0.219,0.115,2.40704485593322e-27
"PLP2",7.74673043488137e-32,0.396559064303368,0.543,0.406,2.90409430542833e-27
"CYBA",9.62285809040234e-32,0.313119523489895,0.903,0.92,3.60741704093003e-27
"PSMB10",1.00865120902074e-31,0.366047361217046,0.495,0.348,3.78123165237695e-27
"TXN2",1.2400119341929e-31,0.346550550356061,0.364,0.232,4.64855673890236e-27
"GLRX",1.36522614051853e-31,0.374032404589431,0.409,0.279,5.11795975557586e-27
"STAT3",1.66555796979034e-31,0.368180893813623,0.356,0.224,6.24384371715001e-27
"WNK1",1.83220246075367e-31,0.336419630222842,0.23,0.123,6.86856058487335e-27
"MFSD10",1.84862540409663e-31,0.350145950119709,0.298,0.176,6.93012691487746e-27
"RPS24",1.89111593615759e-31,0.268852574430943,0.99,0.986,7.08941542146757e-27
"CARHSP1",2.33176028790523e-31,0.312414453328081,0.315,0.188,8.74130296729912e-27
"AKAP13",2.35703618705226e-31,0.328450695319739,0.435,0.287,8.83605725802149e-27
"PRDX5",2.54972253274726e-31,0.381607413694854,0.603,0.468,9.55839983076294e-27
"LRRFIP1",2.84534962711536e-31,0.325952587372117,0.496,0.34,1.06666466821301e-26
"TNF",3.68689917457769e-31,0.339670263456658,0.142,0.062,1.38214476256568e-26
"PDCD6IP",4.5121057422318e-31,0.290242836818097,0.27,0.152,1.69149820064786e-26
"OSBPL8",5.38146858872263e-31,0.311792958997971,0.268,0.151,2.01740494454034e-26
"ATP6V0B",5.88469841384439e-31,0.363349308036334,0.526,0.387,2.20605574138199e-26
"SH3BGRL",5.88709746379399e-31,0.348440330235421,0.651,0.508,2.20695509722709e-26
"DUS2",1.0384813579494e-30,0.256039579712051,0.18,0.087,3.8930589146807e-26
"PPP1R12A",1.59626437418237e-30,0.301466400699966,0.317,0.189,5.98407588593488e-26
"IFI35",1.78916461852688e-30,0.354208304970857,0.326,0.205,6.70722032193358e-26
"CYTH4",1.8934107663877e-30,0.319017647507317,0.294,0.171,7.09801828103423e-26
"NAAA",2.29521870563728e-30,0.293396033730338,0.205,0.105,8.60431588369304e-26
"NDUFB2",2.60416855081933e-30,0.353455094667965,0.625,0.49,9.76250706331151e-26
"DAPP1",3.21362358575324e-30,0.297324326255038,0.306,0.179,1.20472320982718e-25
"PSMB3",4.07339598707077e-30,0.323695676392265,0.568,0.423,1.52703468763309e-25
"FAM107B",4.84252471613781e-30,0.301787745751751,0.419,0.272,1.81536566558574e-25
"TMA7",5.9672618416425e-30,0.284035059863256,0.901,0.846,2.23700711919494e-25
"TMEM50A",6.0352771097846e-30,0.357230613689793,0.434,0.301,2.26250468291605e-25
"PDLIM2",6.17935237711122e-30,0.280350391613304,0.321,0.189,2.31651561913145e-25
"EMP3",6.90293212128862e-30,0.363231406668959,0.628,0.487,2.58777119362868e-25
"AGPAT2",7.10558000357401e-30,0.250925951484703,0.186,0.093,2.66373983173983e-25
"PCSK7",1.15504820302021e-29,0.317992601216653,0.422,0.275,4.33004470348216e-25
"MVP",1.19856412714857e-29,0.320872981527314,0.258,0.149,4.49317719985457e-25
"ECH1",1.65186956233717e-29,0.361427637090248,0.446,0.313,6.19252861528959e-25
"HLA-F",1.74155239905574e-29,0.31644993531815,0.529,0.376,6.52873163358017e-25
"EIF4E2",1.76087708479627e-29,0.319638294687379,0.241,0.136,6.60117601548424e-25
"CREM",2.21141263581924e-29,0.632525807295047,0.242,0.14,8.29014368915916e-25
"CDC42EP3",2.69188271967785e-29,0.257990110315914,0.204,0.106,1.00913299395283e-24
"SPPL2A",2.73723127368649e-29,0.298319316946945,0.233,0.128,1.02613325987959e-24
"LY86",2.78466697109511e-29,0.314691623471406,0.617,0.439,1.04391595412414e-24
"WIPF1",3.19182901741985e-29,0.313695500080515,0.467,0.318,1.19655286205035e-24
"MPG",3.21062219131246e-29,0.403838899857196,0.399,0.274,1.20359804707922e-24
"SNAP23",3.77571837786667e-29,0.2822356530113,0.398,0.25,1.41544130549466e-24
"PSAP",4.48664643003068e-29,0.424072682250705,0.562,0.426,1.6819540136899e-24
"TNIP1",4.56513903182514e-29,0.335259279094137,0.388,0.256,1.71137932025061e-24
"C19orf66",4.8597990455963e-29,0.297038183801356,0.358,0.226,1.82184146621314e-24
"CD1C",5.43079278858986e-29,0.383761990711608,0.225,0.121,2.03589560058657e-24
"NCKAP1L",5.56044179075704e-29,0.295510821920412,0.332,0.201,2.084498418519e-24
"C14orf119",6.80273437260734e-29,0.318923913719421,0.234,0.133,2.55020906160304e-24
"ETNK1",6.97390055580541e-29,0.33283673356972,0.224,0.124,2.61437584036033e-24
"CKS2",7.60577888827383e-29,0.42191845037814,0.265,0.157,2.85125438963609e-24
"RPL36AL",9.07347298756843e-29,0.262557749647717,0.897,0.846,3.40146355357965e-24
"IDS",9.35390520989081e-29,0.316758076947961,0.469,0.325,3.50659198508387e-24
"UNC119",1.06655336930804e-28,0.273856049151868,0.256,0.145,3.99829527086198e-24
"SAMSN1",1.06932284806528e-28,0.361515199242539,0.357,0.231,4.00867749282711e-24
