"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SEL1L",4.45625895595871e-35,0.427438022819883,0.432,0.121,1.6705623574098e-30
"ARFGAP3",8.62404042996608e-35,0.301794743862098,0.432,0.12,3.23298027638568e-30
"LMAN2",1.10937510373834e-34,0.65844898703181,0.8,0.334,4.1588253888943e-30
"IFNAR2",1.28010870292019e-34,0.263759237161804,0.438,0.121,4.79887150550722e-30
"CISD2",1.35762241445065e-34,0.420328660174598,0.578,0.187,5.0894549072926e-30
"RPN2",1.95969889835151e-34,0.759139604323998,0.751,0.306,7.34651923014015e-30
"SPCS1",5.8232000069797e-34,0.952802225561105,0.919,0.574,2.18300121861655e-29
"ELL2",1.45823061376254e-33,0.379875504750638,0.346,0.088,5.46661492487302e-29
"PDIA5",1.50855174304467e-33,0.256305033533451,0.205,0.037,5.65525877432585e-29
"CD63",1.81313443799465e-33,0.642312636850201,0.768,0.302,6.79707838115434e-29
"SPATS2",2.43842677419375e-33,0.32126546137024,0.486,0.148,9.14117429109754e-29
"IGLV3-1",5.64384309137579e-33,5.16423188472584,0.346,0.092,2.11576389809495e-28
"TMED10",6.00301292147878e-33,0.618871961294653,0.795,0.326,2.25040948400396e-28
"PIM2",8.695967415123e-33,0.876693097081331,0.708,0.294,3.25994426458131e-28
"RABAC1",1.43759545882749e-32,0.984801026902076,0.784,0.403,5.3892578560525e-28
"PREB",1.64780674716306e-32,0.304832701721717,0.427,0.123,6.17729793376489e-28
"ARF4",2.84534106290257e-32,0.609164200985739,0.67,0.256,1.06666145766091e-27
"CCR10",6.62934215589315e-32,0.334422915074024,0.173,0.028,2.48520778740123e-27
"GSTP1",7.47681694718864e-32,0.968027452429618,0.843,0.444,2.80290913716208e-27
"LINC00152",4.47486609822226e-31,0.671176465265229,0.335,0.09,1.67753780290156e-26
"HIST2H2BE",6.00623769366896e-31,0.349995864822073,0.211,0.04,2.25161838660262e-26
"ICAM2",9.04721042250817e-31,0.299056942836385,0.546,0.181,3.39161824318986e-26
"B9D1",1.36235514201249e-30,0.297191847193594,0.205,0.039,5.10719695637641e-26
"OSTC",3.42677547064288e-30,0.729146093003922,0.741,0.322,1.2846295884346e-25
