"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PAPOLA",3.03990049090454e-06,0.380622623385527,0.529,0.378,0.113959789603029
"ABRACL",3.10819835773085e-06,0.397302688866287,0.419,0.275,0.116520140034614
"HNRNPC",3.22761022637657e-06,0.390845377809736,0.674,0.566,0.120996652166405
"EVI2B",3.27588485472932e-06,0.336816237378444,0.709,0.522,0.122806371434093
"PTGES3",3.68262289429865e-06,0.354734944842202,0.663,0.487,0.138054167061468
"ZNF821",3.94192735121516e-06,0.274969696627728,0.186,0.086,0.147774972542354
"YY1",4.09022816827476e-06,0.351158291151646,0.308,0.18,0.153334473572284
"TCEB2",4.15629475573248e-06,0.313190816874392,0.535,0.352,0.155811177802899
"GCSAM",4.32883852994166e-06,0.302072313035975,0.157,0.069,0.162279498810453
"TPP1",4.76655917721692e-06,0.342207012940995,0.273,0.151,0.178688770435508
"SNRPN",4.99544287056377e-06,0.30945950845119,0.471,0.315,0.187269162331695
"PLEK",5.02769803327813e-06,0.296871064098623,0.297,0.166,0.18847834387153
"BCAS2",5.09122187438649e-06,0.416010402625986,0.32,0.191,0.190859725627001
"DAPP1",5.23251956983911e-06,0.377491872919955,0.314,0.184,0.196156693634129
"CPNE3",5.2698412811277e-06,0.342824989216771,0.244,0.131,0.197555809946915
"SNX2",5.61993939722079e-06,0.325695737596922,0.581,0.395,0.210680288123013
"PLAC8",6.01335217158009e-06,0.445770510542396,0.558,0.396,0.225428546208194
"TSPAN13",6.39152841628365e-06,0.387839836166396,0.419,0.267,0.239605617269641
"NIPBL",6.47124345213829e-06,0.253566924166629,0.25,0.132,0.24259397453376
"NSA2",6.66387547183119e-06,0.337218098204768,0.57,0.403,0.249815363688008
"WDR33",6.95147393502905e-06,0.336152386786929,0.314,0.189,0.260596854876369
"HN1",7.83853208581468e-06,0.312879699520947,0.279,0.158,0.293850890833021
"COL19A1",7.90771184977766e-06,0.269033737059568,0.134,0.054,0.296444301824465
"JMJD6",8.21978896704097e-06,0.307050309988626,0.186,0.091,0.308143448796432
"POLR3K",8.28360246370417e-06,0.313598251723799,0.244,0.131,0.310535689159342
"ODC1",8.45833724566546e-06,0.438959960022745,0.465,0.325,0.317086146665507
"UBE2E1",9.02678647432108e-06,0.307724225400193,0.297,0.172,0.338396171349349
"MGEA5",9.63338252386181e-06,0.292276910378057,0.308,0.177,0.361136244054532
"RIOK2",9.74377527047161e-06,0.252887359318398,0.122,0.05,0.36527464733944
"C16orf87",9.97689727101311e-06,0.313159125279732,0.215,0.112,0.37401392489574
"ECH1",1.208807306998e-05,0.384412754392224,0.453,0.318,0.453157683247411
"BPTF",1.22261239906234e-05,0.303395810708143,0.308,0.182,0.45833293616049
"SNHG25",1.24608629916386e-05,0.377735412772757,0.366,0.231,0.467132831830549
"REL",1.32317920349414e-05,0.2707170409596,0.552,0.378,0.496033419805882
"TRIM44",1.34423283845107e-05,0.307021771585031,0.25,0.137,0.503926006478536
"BET1",1.34583315143705e-05,0.331689514553992,0.238,0.133,0.504525931810721
"MITD1",1.35332245224564e-05,0.253624967848522,0.308,0.178,0.507333520897844
"LINC00493",1.3859765342085e-05,0.313147946365458,0.343,0.213,0.519574883144082
"MOB4",1.38811995741721e-05,0.272539826657201,0.244,0.133,0.520378409636564
"PNRC2",1.59577527881774e-05,0.312456073073214,0.401,0.257,0.598224236523195
"HSPA4",1.59831883833326e-05,0.35576241053279,0.291,0.17,0.599177766114373
"LAIR1",1.62108322033869e-05,0.27691086121011,0.169,0.079,0.607711677640566
"LLPH",1.6820705659779e-05,0.377013284747815,0.238,0.131,0.630574613773794
"ITSN2",1.70630792272198e-05,0.340323321182621,0.436,0.291,0.639660714070015
"DNAJC2",1.75027663888323e-05,0.269065359890818,0.227,0.121,0.656143706384545
"ARID5B",1.76697857515891e-05,0.460238312161413,0.442,0.304,0.662404928255574
"TRMT112",1.8457929001924e-05,0.318686207300532,0.721,0.59,0.691950842424125
"ZCCHC10",1.95266369227947e-05,0.345583717286854,0.285,0.165,0.732014564961726
"LYN",2.07988446509914e-05,0.270737402362484,0.407,0.254,0.779707088276365
"EVL",2.13009945985581e-05,0.259342653660183,0.703,0.526,0.798531685510747
"CYB5A",2.19405531754015e-05,0.310791528038531,0.221,0.12,0.822507457439452
"CLEC2D",2.2539943716905e-05,0.303967894363122,0.494,0.334,0.844977410059336
"BAZ2A",2.29190407991422e-05,0.330404389783662,0.285,0.17,0.859189001478242
"KIAA0125",2.40424825167626e-05,0.291756655046468,0.285,0.162,0.901304584588395
"CARD16",2.48502835654733e-05,0.365662428861935,0.32,0.197,0.931587430302464
"CEPT1",2.49398662916244e-05,0.291151353459639,0.256,0.142,0.934945707540414
"ARRDC3",2.57338446082938e-05,0.300745020557827,0.244,0.135,0.964710366675718
"UPF2",2.99844053601397e-05,0.332624012574091,0.424,0.286,1
"TERF2IP",3.03691226635428e-05,0.359579729434617,0.483,0.346,1
"EIF2S2",3.37565048216719e-05,0.359280125502264,0.471,0.348,1
"DTNBP1",3.64524946025546e-05,0.323080798744267,0.238,0.135,1
"TBC1D1",3.92158269898514e-05,0.255490974634835,0.198,0.103,1
"FXR1",4.11728392862242e-05,0.273747021162344,0.291,0.175,1
"HMGN1",4.28317948636674e-05,0.266630673222886,0.826,0.71,1
"RSF1",4.34261671543693e-05,0.294890595501984,0.343,0.217,1
"PFDN2",4.34459757185019e-05,0.252499789688004,0.39,0.256,1
"DDX17",4.42651684530873e-05,0.404048592476903,0.512,0.388,1
"EIF1AY",4.65258051743193e-05,0.472559844621897,0.424,0.306,1
"PAIP2",4.74783018009599e-05,0.264579973111921,0.547,0.394,1
"RFTN1",5.34483202770806e-05,0.295446808131585,0.273,0.161,1
"PTPRC",5.41670584040769e-05,0.255534806093703,0.703,0.562,1
"YAF2",5.66343553532987e-05,0.299559692297091,0.215,0.118,1
"NEDD9",5.92237434894101e-05,0.32332997651402,0.169,0.086,1
"NASP",5.99633736583746e-05,0.299481856691209,0.349,0.222,1
"LARP7",6.0901289875235e-05,0.335742204680909,0.302,0.187,1
"SCAF11",6.17081720168697e-05,0.335536565876514,0.494,0.351,1
"PNISR",6.22278388950249e-05,0.276340896046969,0.767,0.645,1
"HLA-DOA",6.32589558426631e-05,0.272182187777474,0.297,0.175,1
"EIF3J",6.37347214614593e-05,0.349274905030392,0.326,0.213,1
"TMEM156",6.62307770700506e-05,0.373165619653617,0.36,0.236,1
"TNFAIP8",6.79992134529542e-05,0.300082283479563,0.564,0.411,1
"SLBP",7.17547138401955e-05,0.270904996875595,0.291,0.176,1
"SIAH2",7.18454877275117e-05,0.300166308041284,0.326,0.204,1
"GPBP1",7.26047554235788e-05,0.354276587856472,0.448,0.316,1
"MOB1A",7.37621974863403e-05,0.304705085841844,0.483,0.345,1
"HMGB1",7.65613662525022e-05,0.301401439367872,0.866,0.794,1
"MCTS1",8.03168778158823e-05,0.281852084390703,0.355,0.234,1
"BLOC1S2",8.62852229183094e-05,0.297053929686607,0.419,0.282,1
"TFAM",9.30393910773323e-05,0.262371754138107,0.227,0.128,1
"SARAF",9.81264806348352e-05,0.346629083313027,0.767,0.668,1
"SLTM",0.000107918339787585,0.297882161587293,0.372,0.252,1
"MRPL50",0.000108138238912089,0.269698594290174,0.215,0.122,1
"MTPN",0.000114061401207777,0.289857079049734,0.419,0.284,1
"LPP",0.000126454265476231,0.351739373171778,0.203,0.113,1
"UBE2B",0.00012822799296979,0.338311703349482,0.401,0.284,1
"ESF1",0.000131644769869609,0.283766980728096,0.215,0.121,1
"CSNK2B",0.000136719382244604,0.339975474094872,0.424,0.305,1
"CXorf21",0.000144784906959347,0.257584099848547,0.145,0.071,1
"TIFA",0.000145129416624095,0.298758801486098,0.262,0.161,1
"GNAS",0.00015973452767125,0.306209587359717,0.552,0.422,1
"SELK",0.000162860271747981,0.33207387445977,0.36,0.232,1
"PPP1R15A",0.000167375876693996,0.29521056151518,0.663,0.53,1
"RPL27A",0.000196333904530207,0.268144399497174,0.994,0.93,1
"SNX3",0.000201601497648406,0.285564828774187,0.773,0.622,1
"GYPC",0.00021526461357619,0.331828724610768,0.587,0.477,1
"MRPL44",0.000216846910578329,0.325274245801021,0.221,0.13,1
"ALDOA",0.000225918897428104,0.256816364034027,0.657,0.506,1
"LSM10",0.000230904474353334,0.353814863037864,0.453,0.345,1
"SERBP1",0.000241522193578751,0.289630339837909,0.599,0.484,1
"NOP56",0.000245936137928718,0.250248861098251,0.297,0.191,1
"EIF3H",0.000266036126357703,0.254668373263127,0.791,0.654,1
"RABEP1",0.000273750278071252,0.262782508832911,0.209,0.12,1
"SUGT1",0.00027782215178175,0.269741135769689,0.238,0.148,1
"GNG5",0.000294121219999355,0.317396697156225,0.605,0.48,1
"PCMTD1",0.000339389511757296,0.268791514746796,0.262,0.164,1
"INSIG1",0.000341943702405398,0.265565085806561,0.198,0.114,1
"IRF7",0.00036140239176203,0.339456224275708,0.39,0.284,1
"DARS",0.000373368543698059,0.294899577293708,0.326,0.218,1
"TIMM9",0.000457680429323554,0.355569258031757,0.256,0.163,1
"SEPW1",0.000457704717809433,0.250678933816739,0.215,0.129,1
"ARMCX6",0.000461388094551033,0.274648490190013,0.227,0.138,1
"CD55",0.000473751804770287,0.288176358531944,0.39,0.278,1
"NDUFB1",0.00049270391440442,0.326733578182318,0.564,0.452,1
"ALOX5AP",0.000525348707391513,0.263738188900756,0.494,0.353,1
"ADAR",0.000538423687760888,0.278128119269744,0.372,0.266,1
"PSIP1",0.000643239340109926,0.29742341497391,0.343,0.236,1
"ID2",0.000647417639121082,0.415240931329909,0.18,0.106,1
"ZSWIM7",0.000679209261793195,0.271684341180147,0.198,0.117,1
"UQCRB",0.000686262350881404,0.267109340625239,0.826,0.746,1
"PTBP1",0.000721746747634099,0.250816100274462,0.302,0.202,1
"JAGN1",0.000761563211821003,0.266783935816254,0.221,0.137,1
"MPHOSPH8",0.000808634452762466,0.340941322525131,0.43,0.328,1
"DRAP1",0.000877673647824077,0.266887887710638,0.5,0.394,1
"TAF12",0.000955653731446385,0.256413258729826,0.233,0.149,1
"HIF1A",0.000979713245289876,0.285666135490712,0.331,0.226,1
"DDX21",0.000980772108435932,0.263896117834579,0.395,0.284,1
"SRSF11",0.0010254255810335,0.283163666166256,0.453,0.342,1
"SNHG8",0.00112048072236896,0.282508848807232,0.622,0.519,1
"PTP4A1",0.00113215105363604,0.274035129481865,0.244,0.157,1
"RAB30",0.00131178954872424,0.291986988299909,0.192,0.117,1
"HMOX1",0.00131685658600898,0.284125702006997,0.105,0.051,1
"AKAP9",0.00135392812462668,0.297782404809881,0.372,0.276,1
"RHOB",0.00136363507743492,0.309947862878865,0.273,0.181,1
"DYNLL1",0.00138496251451111,0.333437241136245,0.541,0.436,1
"MYC",0.00138685064215971,0.457710393098764,0.267,0.177,1
"XRCC5",0.00139183488091115,0.258478690212234,0.436,0.326,1
"APLP2",0.00144426207645589,0.315546792892792,0.215,0.135,1
"PAFAH1B1",0.00146350856005469,0.250175451972042,0.25,0.164,1
"GOLGA4",0.00159045383839716,0.275963282703794,0.233,0.152,1
"SLC38A1",0.00160102429408846,0.299991993099036,0.285,0.196,1
"DOK2",0.00160762408347392,0.27925971976561,0.122,0.065,1
"PHACTR1",0.00174254176067323,0.264001202739614,0.355,0.244,1
"RGS2",0.0020437500664781,0.363193460656724,0.366,0.265,1
"RFC1",0.00215575649297256,0.263244623299469,0.233,0.153,1
"RGS16",0.00223979986136857,0.340446777426904,0.128,0.071,1
"RAC1",0.00228758670830892,0.330891873509318,0.413,0.331,1
"GOPC",0.00235488946273309,0.250079010578512,0.151,0.088,1
"BASP1",0.00244740641971817,0.25652540399362,0.43,0.325,1
"MBD4",0.00251172020047353,0.257913637356738,0.419,0.311,1
"GDI2",0.00253713939308731,0.295403033430776,0.593,0.498,1
"AMD1",0.00267245789617536,0.256819350515314,0.297,0.209,1
"GRB2",0.00270271451872611,0.25205329099053,0.506,0.411,1
"DDX24",0.00274409781186166,0.335124108361564,0.465,0.365,1
"LAMTOR5",0.00289337294442054,0.318266547192669,0.552,0.455,1
"ARPC5L",0.00298058698534205,0.257374729233146,0.442,0.354,1
"COA1",0.00303468830113556,0.306325320565005,0.285,0.204,1
"RPL13A",0.00311746352762403,0.265111839981819,0.994,0.916,1
"CASP4",0.0031888928772705,0.262457439092904,0.436,0.331,1
"CMSS1",0.00329001501959693,0.326966516495328,0.151,0.091,1
"TBRG4",0.00334246425129785,0.278517107726867,0.128,0.073,1
"REEP3",0.00342949703240576,0.273526540639024,0.122,0.069,1
"CWC15",0.0034951585709142,0.262355632109526,0.314,0.232,1
"SRSF8",0.00354591449059293,0.31981339195672,0.297,0.212,1
"RP9",0.00365775065583217,0.286961026236193,0.157,0.093,1
"ZC3HAV1",0.00367236922792446,0.251797330392202,0.25,0.169,1
"CKS2",0.00439563531604785,0.270217909027345,0.233,0.161,1
"FAM204A",0.00488630953702106,0.260685461338366,0.25,0.176,1
"TAGAP",0.00521628423498547,0.292368524997429,0.349,0.264,1
"CCT7",0.00589378446975943,0.256272932990154,0.366,0.279,1
"BTK",0.00663265829103259,0.273902061727479,0.366,0.276,1
"ARMCX3",0.00776696617661127,0.267928793203383,0.215,0.151,1
"PIM1",0.00807427920327664,0.300400179173325,0.174,0.119,1
"CHCHD1",0.00892725338867183,0.261244062882535,0.233,0.167,1
"CHD4",0.0103692009575076,0.277742308780456,0.203,0.14,1
"HIST1H1C",0.0104300039124714,0.278113976884832,0.244,0.174,1
"METTL23",0.0114088464267843,0.281115765691943,0.273,0.209,1
"DUSP2",0.0131172607208775,0.287730484338861,0.343,0.265,1
"DNAJB6",0.0134637260512197,0.257438311114843,0.326,0.251,1
"NFE2L2",0.0147933067991403,0.270687351178575,0.186,0.13,1
"PHAX",0.0196629274390524,0.274152687383741,0.169,0.116,1
"NR4A1",0.0204137715736737,0.339913345724335,0.157,0.106,1
"DNAJC8",0.029856859795107,0.2594503152583,0.36,0.302,1
"PHF1",0.0327977884645434,0.263489597732598,0.244,0.19,1
"ICAM2",0.0712457476121437,0.330138190289525,0.221,0.183,1
"GRHPR",0.0897522856271185,0.253943025034258,0.221,0.179,1
"GMDS",0.0901437363462988,0.291271930387917,0.145,0.11,1
"SYNE2",0.264273890870639,0.253202497796123,0.151,0.129,1
